,start_at,volume,open,high,low,close,turnover,year,month,day,hour,weekday
768,1584360000,4390.094,4542.0,20001.0,4497.0,5148.0,22600203.912,2020,3,16,20,0.0
769,1584374400,5124.91,5148.0,5148.0,4807.0,4897.0,25096684.27,2020,3,17,0,1.0
770,1584388800,5101.138,4897.0,5023.5,4810.0,5008.0,25546499.104,2020,3,17,4,1.0
771,1584403200,5271.648,5008.0,5359.0,4896.0,5285.0,27860659.68,2020,3,17,8,1.0
772,1584417600,5011.485,5285.0,5380.0,5187.5,5325.5,26688663.3675,2020,3,17,12,1.0
773,1584432000,4903.152,5325.5,5396.0,5135.0,5236.0,25672903.872,2020,3,17,16,1.0
774,1584446400,7235.633,5236.0,5345.0,5110.0,5338.0,38623808.954,2020,3,17,20,1.0
775,1584460800,5116.98,5338.0,5432.0,5259.0,5345.0,27350258.1,2020,3,18,0,2.0
776,1584475200,5046.582,5345.0,5485.0,5292.0,5299.0,26741838.018,2020,3,18,4,2.0
777,1584489600,6257.955,5299.0,5380.0,5243.0,5363.0,33561412.665,2020,3,18,8,2.0
778,1584504000,5508.646,5363.0,5399.0,5110.0,5129.0,28253845.334,2020,3,18,12,2.0
779,1584518400,4531.727,5129.0,5202.0,5001.0,5108.0,23148061.516,2020,3,18,16,2.0
780,1584532800,5173.609,5108.0,5357.0,5000.5,5304.0,27440822.136,2020,3,18,20,2.0
781,1584547200,5187.73,5304.0,5310.0,5113.0,5297.5,27481999.675,2020,3,19,0,3.0
782,1584561600,4717.92,5297.5,5378.0,5238.0,5372.0,25344666.24,2020,3,19,4,3.0
783,1584576000,5197.191,5372.0,5400.5,5220.0,5256.0,27316435.896,2020,3,19,8,3.0
784,1584590400,11393.405,5256.0,5701.0,5247.5,5389.0,61399059.545,2020,3,19,12,3.0
785,1584604800,4732.004,5389.0,5611.5,5340.5,5586.0,26432974.344,2020,3,19,16,3.0
786,1584619200,4839.348,5586.0,5890.0,5582.0,5867.0,28392454.716,2020,3,19,20,3.0
787,1584633600,5127.33,5867.0,6307.5,5789.5,6178.0,31676644.74,2020,3,20,0,4.0
788,1584648000,5310.502,6178.0,6367.5,6112.5,6139.5,32603827.029,2020,3,20,4,4.0
789,1584662400,6272.952,6139.5,6215.5,4621.5,6123.0,38409285.096,2020,3,20,8,4.0
790,1584676800,5938.253,6123.0,6299.5,6080.0,6289.5,37348642.2435,2020,3,20,12,4.0
791,1584691200,8702.924,6289.5,6901.0,6264.5,6656.0,57926662.144,2020,3,20,16,4.0
792,1584705600,11441.465,6656.0,6705.5,6431.5,6605.5,75576597.0575,2020,3,20,20,4.0
793,1584720000,8420.879,6605.5,6657.0,6185.5,6185.5,52087347.0545,2020,3,21,0,5.0
794,1584734400,8657.739,6185.5,6361.5,5663.0,6205.5,53725599.3645,2020,3,21,4,5.0
795,1584748800,4695.812,6205.5,6369.0,6006.5,6249.0,29344129.188,2020,3,21,8,5.0
796,1584763200,4584.09,6249.0,6309.5,6030.0,6149.5,28189861.455,2020,3,21,12,5.0
797,1584777600,4488.465,6149.5,6180.5,5842.0,6051.0,27159701.715,2020,3,21,16,5.0
798,1584792000,4377.157,6051.0,6213.5,6046.0,6196.0,27120864.772,2020,3,21,20,5.0
799,1584806400,4214.999,6196.0,6209.0,6040.0,6195.5,26114026.3045,2020,3,22,0,6.0
800,1581940800,1758.816,9000.0,9800.0,9000.0,9612.5,16906618.8,2020,2,17,20,0.0
801,1581955200,174.072,9612.5,9652.5,9590.0,9597.0,1670568.984,2020,2,18,0,1.0
802,1581969600,0.0,9597.0,9597.0,9597.0,9597.0,0.0,2020,2,18,4,1.0
803,1581984000,747.95,9597.0,9999.0,9000.0,9600.0,7180320.0,2020,2,18,8,1.0
804,1581998400,0.0,9600.0,9600.0,9600.0,9600.0,0.0,2020,2,18,12,1.0
805,1582012800,0.0,9600.0,9600.0,9600.0,9600.0,0.0,2020,2,18,16,1.0
806,1582027200,0.0,9600.0,9600.0,9600.0,9600.0,0.0,2020,2,18,20,1.0
807,1582041600,0.0,9600.0,9600.0,9600.0,9600.0,0.0,2020,2,19,0,2.0
808,1582056000,0.0,9600.0,9600.0,9600.0,9600.0,0.0,2020,2,19,4,2.0
809,1582070400,2.205,9600.0,20000.0,9600.0,11300.0,24916.5,2020,2,19,8,2.0
810,1582084800,85.669,11300.0,20000.0,10067.5,10067.5,862472.6575,2020,2,19,12,2.0
811,1582099200,215.975,10067.5,10212.5,10039.0,10208.0,2204672.8,2020,2,19,16,2.0
812,1582113600,845.485,10208.0,10249.0,10086.5,10135.0,8568990.475,2020,2,19,20,2.0
813,1582128000,476.036,10135.0,10265.5,10122.5,10161.0,4837001.796,2020,2,20,0,3.0
814,1582142400,2629.251,10161.0,10161.0,9384.0,9603.0,25248697.353,2020,2,20,4,3.0
815,1582156800,991.401,9603.0,9647.0,9522.0,9568.5,9486220.4685,2020,2,20,8,3.0
816,1582171200,633.015,9568.5,9615.0,9550.0,9604.0,6079476.06,2020,2,20,12,3.0
817,1582185600,970.043,9604.0,9630.0,9546.0,9579.5,9292526.9185,2020,2,20,16,3.0
818,1582200000,354.619,9579.5,9604.5,9539.0,9584.5,3398845.8055,2020,2,20,20,3.0
819,1582214400,1885.794,9584.5,9665.5,9438.5,9535.5,17981988.687,2020,2,21,0,4.0
820,1582228800,463.943,9535.5,9637.0,9535.5,9602.5,4455012.6575,2020,2,21,4,4.0
821,1582243200,544.976,9602.5,9696.5,9584.5,9690.0,5280817.44,2020,2,21,8,4.0
822,1582257600,374.263,9690.0,9725.0,9660.0,9677.0,3621743.051,2020,2,21,12,4.0
823,1582272000,181.957,9677.0,9703.5,9630.0,9703.5,1765619.7495,2020,2,21,16,4.0
824,1582286400,512.63,9703.5,9740.0,9696.0,9721.5,4983532.545,2020,2,21,20,4.0
825,1582300800,218.672,9721.5,9721.5,9670.0,9683.0,2117400.976,2020,2,22,0,5.0
826,1582315200,708.129,9683.0,9702.0,9609.5,9680.5,6855042.7845,2020,2,22,4,5.0
827,1582329600,85.39,9680.5,9692.5,9645.0,9671.5,825849.385,2020,2,22,8,5.0
828,1582344000,249.873,9671.5,9671.5,9574.0,9614.0,2402279.022,2020,2,22,12,5.0
829,1582358400,185.397,9614.0,9652.0,9612.5,9633.5,1786021.9995,2020,2,22,16,5.0
830,1582372800,212.45,9633.5,9659.5,9626.0,9635.0,2046955.75,2020,2,22,20,5.0
831,1582387200,77.494,9635.0,9674.5,9635.0,9671.0,749444.474,2020,2,23,0,6.0
832,1582401600,71.16,9671.0,9693.5,9671.0,9685.0,689184.6,2020,2,23,4,6.0
833,1582416000,119.295,9685.0,9746.0,9685.0,9746.0,1162649.07,2020,2,23,8,6.0
834,1582430400,564.583,9746.0,9923.0,9746.0,9891.5,5584572.7445,2020,2,23,12,6.0
835,1582444800,546.43,9891.5,10002.0,9835.0,9835.0,5374139.05,2020,2,23,16,6.0
836,1582459200,64.08,9835.0,9910.5,9835.0,9910.5,635064.84,2020,2,23,20,6.0
837,1582473600,38.22,9910.5,9910.5,9868.5,9899.5,378358.89,2020,2,24,0,0.0
838,1582488000,394.662,9899.5,9963.0,9857.0,9963.0,3932017.506,2020,2,24,4,0.0
839,1582502400,1679.792,9963.0,9980.5,9587.0,9768.5,16409048.152,2020,2,24,8,0.0
840,1582516800,200.196,9768.5,9768.5,9700.0,9748.5,1951610.706,2020,2,24,12,0.0
841,1582531200,327.809,9748.5,9799.0,9719.5,9799.0,3212200.391,2020,2,24,16,0.0
842,1582545600,775.768,9799.0,9835.5,9700.0,9700.5,7525337.484,2020,2,24,20,0.0
843,1582560000,716.919,9700.5,9728.0,9507.0,9632.5,6905722.2675,2020,2,25,0,1.0
844,1582574400,434.32,9632.5,9669.5,9585.5,9669.5,4199657.24,2020,2,25,4,1.0
845,1582588800,205.96,9669.5,9674.0,9578.0,9587.5,1974641.5,2020,2,25,8,1.0
846,1582603200,440.4,9587.5,9613.0,9508.5,9534.5,4198993.8,2020,2,25,12,1.0
847,1582617600,4064.728,9534.5,9600.0,9509.0,9599.0,39017324.072,2020,2,25,16,1.0
848,1582632000,4732.419,9599.0,9673.0,9382.5,9395.5,44463442.7145,2020,2,25,20,1.0
849,1582646400,567.885,9395.5,9433.5,9321.0,9350.0,5309724.75,2020,2,26,0,2.0
850,1582660800,622.253,9350.0,9408.0,9313.5,9349.0,5817443.297,2020,2,26,4,2.0
851,1582675200,1013.597,9349.0,9378.0,9135.0,9164.0,9288602.908,2020,2,26,8,2.0
852,1582689600,2238.404,9164.0,9223.5,9144.0,9157.0,20497065.428,2020,2,26,12,2.0
853,1582704000,501.895,9157.0,9200.0,9150.0,9183.0,4608901.785,2020,2,26,16,2.0
854,1582718400,3347.472,9183.0,9281.0,9006.5,9040.0,30261146.88,2020,2,26,20,2.0
855,1582732800,2723.016,9040.0,9040.0,8674.0,8829.0,24041508.264,2020,2,27,0,3.0
856,1582747200,815.754,8829.0,8855.5,8733.5,8793.5,7173332.799,2020,2,27,4,3.0
857,1582761600,1330.947,8793.5,8793.5,8547.5,8740.0,11632476.78,2020,2,27,8,3.0
858,1582776000,570.533,8740.0,8820.5,8700.0,8820.5,5032386.3265,2020,2,27,12,3.0
859,1582790400,488.62,8820.5,8850.0,8750.5,8792.5,4296191.35,2020,2,27,16,3.0
860,1582804800,740.535,8792.5,8928.5,8789.0,8850.0,6553734.75,2020,2,27,20,3.0
861,1582819200,535.787,8850.0,8958.0,8850.0,8904.0,4770647.448,2020,2,28,0,4.0
862,1582833600,778.729,8904.0,8914.5,8689.5,8800.5,6853204.5645,2020,2,28,4,4.0
863,1582848000,570.432,8800.5,8899.0,8800.0,8844.0,5044900.608,2020,2,28,8,4.0
864,1582862400,454.728,8844.0,8857.0,8714.5,8737.5,3973185.9,2020,2,28,12,4.0
865,1582876800,573.857,8737.5,8779.0,8551.5,8574.0,4920249.918,2020,2,28,16,4.0
866,1582891200,1569.903,8574.0,8706.5,8466.0,8689.0,13640887.167,2020,2,28,20,4.0
867,1582905600,616.628,8689.0,8730.5,8498.5,8587.5,5295292.95,2020,2,29,0,5.0
868,1582920000,53.238,8587.5,8777.5,8587.5,8777.5,467296.545,2020,2,29,4,5.0
869,1582934400,0.0,8777.5,8777.5,8777.5,8777.5,0.0,2020,2,29,8,5.0
870,1582948800,0.001,8777.5,8777.5,8756.5,8756.5,8.7565,2020,2,29,12,5.0
871,1582963200,0.0,8756.5,8756.5,8756.5,8756.5,0.0,2020,2,29,16,5.0
872,1582977600,0.8,8756.5,8756.5,8603.0,8603.0,6882.4,2020,2,29,20,5.0
873,1582992000,0.0,8603.0,8603.0,8603.0,8603.0,0.0,2020,3,1,0,6.0
874,1583006400,14.335,8603.0,8632.5,8556.5,8556.5,122657.4275,2020,3,1,4,6.0
875,1583020800,144.847,8556.5,8657.0,8527.5,8657.0,1253940.479,2020,3,1,8,6.0
876,1583035200,0.001,8657.0,8657.0,8549.0,8549.0,8.549,2020,3,1,12,6.0
877,1583049600,74.518,8549.0,8635.5,8549.0,8635.5,643500.189,2020,3,1,16,6.0
878,1583064000,158.898,8635.5,8689.5,8563.0,8601.5,1366761.147,2020,3,1,20,6.0
879,1583078400,383.31,8601.5,8601.5,8466.5,8547.0,3276150.57,2020,3,2,0,0.0
880,1583092800,57.21,8547.0,8573.0,8499.5,8573.0,490461.33,2020,3,2,4,0.0
881,1583107200,421.9,8573.0,8625.5,8573.0,8614.0,3634246.6,2020,3,2,8,0.0
882,1583121600,3.49,8614.0,8661.5,8614.0,8661.5,30228.635,2020,3,2,12,0.0
883,1583136000,1.04,8661.5,8674.0,8650.5,8674.0,9020.96,2020,3,2,16,0.0
884,1583150400,208.711,8674.0,8851.5,8674.0,8851.5,1847405.4165,2020,3,2,20,0.0
885,1583164800,10.209,8851.5,8854.0,8851.5,8854.0,90390.486,2020,3,3,0,1.0
886,1583179200,1.0,8854.0,8946.0,8854.0,8946.0,8946.0,2020,3,3,4,1.0
887,1583193600,23.499,8946.0,8946.0,8809.5,8889.0,208882.611,2020,3,3,8,1.0
888,1583208000,33.502,8889.0,8889.0,8772.5,8772.5,293896.295,2020,3,3,12,1.0
889,1583222400,164.005,8772.5,8869.5,8755.5,8866.5,1454150.3325,2020,3,3,16,1.0
890,1583236800,286.201,8866.5,8869.5,8750.0,8750.0,2504258.75,2020,3,3,20,1.0
891,1583251200,86.39,8750.0,8750.0,8672.5,8678.5,749735.615,2020,3,4,0,2.0
892,1583265600,0.0,8678.5,8678.5,8678.5,8678.5,0.0,2020,3,4,4,2.0
893,1583280000,99.3,8678.5,8806.5,8678.5,8799.0,873740.7,2020,3,4,8,2.0
894,1583294400,1.68,8799.0,8829.0,8787.5,8829.0,14832.72,2020,3,4,12,2.0
895,1583308800,3.077,8829.0,8829.0,8703.0,8703.0,26779.131,2020,3,4,16,2.0
896,1583323200,247.881,8703.0,8750.0,8703.0,8750.0,2168958.75,2020,3,4,20,2.0
897,1583337600,0.0,8750.0,8750.0,8750.0,8750.0,0.0,2020,3,5,0,3.0
898,1583352000,0.0,8750.0,8750.0,8750.0,8750.0,0.0,2020,3,5,4,3.0
899,1583366400,68.496,8750.0,8923.5,8750.0,8867.5,607388.28,2020,3,5,8,3.0
900,1583380800,239.466,8867.5,8912.0,8867.5,8911.0,2133881.526,2020,3,5,12,3.0
901,1583395200,17334.21,8911.0,9123.0,8909.5,9123.0,158139997.83,2020,3,5,16,3.0
902,1583409600,2884.498,9123.0,9137.5,9115.0,9115.0,26292199.27,2020,3,5,20,3.0
903,1583424000,2.0,9115.0,9115.0,9115.0,9115.0,18230.0,2020,3,6,0,4.0
904,1583438400,1367.09501963,9115.0,9115.0,8091.5,9061.0,12387247.97286743,2020,3,6,4,4.0
905,1583452800,725.94951182,9061.0,9073.5,8981.0,8981.0,6519752.56565542,2020,3,6,8,4.0
906,1583467200,0.114,8981.0,20001.0,8091.5,20001.0,2280.114,2020,3,6,12,4.0
907,1583481600,201.005,20001.0,20001.0,100.0,100.0,20100.5,2020,3,6,16,4.0
908,1583496000,0.0,100.0,100.0,100.0,100.0,0.0,2020,3,6,20,4.0
909,1583510400,0.0,100.0,100.0,100.0,100.0,0.0,2020,3,7,0,5.0
910,1583524800,0.0,100.0,100.0,100.0,100.0,0.0,2020,3,7,4,5.0
911,1583539200,0.0,100.0,100.0,100.0,100.0,0.0,2020,3,7,8,5.0
912,1583553600,1.0,100.0,8990.5,100.0,8990.5,8990.5,2020,3,7,12,5.0
913,1583568000,3.0,8990.5,8990.5,0.5,8990.5,26971.5,2020,3,7,16,5.0
914,1583582400,0.0,8990.5,8990.5,8990.5,8990.5,0.0,2020,3,7,20,5.0
915,1583596800,0.26041591,8990.5,8990.5,8700.0,8700.0,2265.618417,2020,3,8,0,6.0
916,1583611200,0.0,8700.0,8700.0,8700.0,8700.0,0.0,2020,3,8,4,6.0
917,1583625600,0.73958409,8700.0,8700.0,8700.0,8700.0,6434.381583,2020,3,8,8,6.0
918,1583640000,0.0,8700.0,8700.0,8700.0,8700.0,0.0,2020,3,8,12,6.0
919,1583654400,1.62,8700.0,8700.0,7802.0,7802.0,12639.24,2020,3,8,16,6.0
920,1583668800,0.0,7802.0,7802.0,7802.0,7802.0,0.0,2020,3,8,20,6.0
921,1583683200,0.0,7802.0,7802.0,7802.0,7802.0,0.0,2020,3,9,0,0.0
922,1583697600,0.0,7802.0,7802.0,7802.0,7802.0,0.0,2020,3,9,4,0.0
923,1583712000,0.0,7802.0,7802.0,7802.0,7802.0,0.0,2020,3,9,8,0.0
924,1583726400,21992.91553983,7802.0,8454.0,7042.0,7559.5,166255445.02334487,2020,3,9,12,0.0
925,1583740800,0.12000021,7559.5,7559.5,7317.0,7359.0,883.08154539,2020,3,9,16,0.0
926,1583755200,75109.27564936,7359.0,7838.5,0.5,7743.0,581571121.3529944,2020,3,9,20,0.0
927,1583769600,119.176,7743.0,7881.0,7743.0,7881.0,939226.056,2020,3,10,0,1.0
